Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 01/03  19:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.229431717794236,0.0,0.0,19.08437509926658,0.0,0.0,19.350533942838135,0.0,0.0,19.183167195532947,0.0,0.0,19.89465786679324,0.0,0.0,20.010564357375715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  20:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.069042796807858,0.0,0.0,18.870084998855697,0.0,0.0,19.166763064301397,0.0,0.0,19.021891199313797,0.0,0.0,19.70406140834736,0.0,0.0,19.92378153616579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91712769620262,0.0,0.0,18.721103430007348,0.0,0.0,19.034497710637653,0.0,0.0,18.907511217876765,0.0,0.0,19.567700003730609,0.0,0.0,19.855649774023758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.771594121978162,0.0,0.0,18.552640460137974,0.0,0.0,18.879785913187239,0.0,0.0,18.762300883606704,0.0,0.0,19.40963885663494,0.0,0.0,19.733692528418844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.630279383527844,0.0,0.0,18.400381477622845,0.0,0.0,18.737999867283894,0.0,0.0,18.625908861047376,0.0,0.0,19.266071082690965,0.0,0.0,19.609096491353954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.494036066207285,0.0,0.0,18.313234319781907,0.0,0.0,18.655436650796888,0.0,0.0,18.55075941124904,0.0,0.0,19.183902904595248,0.0,0.0,19.548481777053455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3670485114533,0.0,0.0,18.244653362429206,0.0,0.0,18.58874592142038,0.0,0.0,18.490656066141278,0.0,0.0,19.117881535676426,0.0,0.0,19.500616153619754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.250009351321627,0.0,0.0,18.15125117665331,0.0,0.0,18.498355980925689,0.0,0.0,18.40216746684845,0.0,0.0,19.02739574911073,0.0,0.0,19.41454878273519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.138974904981178,0.0,0.0,18.069457312040965,0.0,0.0,18.419066122642979,0.0,0.0,18.323622586751499,0.0,0.0,18.948474624238466,0.0,0.0,19.335956482136447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.032523201889367,0.0,0.0,18.017997212174213,0.0,0.0,18.368340593676885,0.0,0.0,18.275469288600804,0.0,0.0,18.899080370048848,0.0,0.0,19.299148041606299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.929211874063669,0.0,0.0,17.995236751729697,0.0,0.0,18.343932667449839,0.0,0.0,18.255482923970189,0.0,0.0,18.876293375885387,0.0,0.0,19.292036071752187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.832533310400346,0.0,0.0,17.98645383720509,0.0,0.0,18.332708519060618,0.0,0.0,18.248881641702746,0.0,0.0,18.866528912259996,0.0,0.0,19.295985301273434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.745970132399695,0.0,0.0,17.981159641186627,0.0,0.0,18.32506568695945,0.0,0.0,18.24470678969461,0.0,0.0,18.85982749694421,0.0,0.0,19.29137117662707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  08:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.680640518434535,3856.091262267282,0.0,20.846708309090979,1927.7782565008959,0.0,21.434220962013734,3923.3552699487979,0.0,21.15920680478608,1847.6727059167459,0.0,21.777902620223246,4170.841284697702,0.0,21.239057163436788,20244.65476046785,3967.099604700192,2370.1810266984896,2809.178336130321,5375.671916581384,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 01/04  09:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.832821769392514,2724.9878537838669,0.0,21.924554626283496,1034.6046831377174,0.0,21.945846662345859,2556.2234267575515,0.0,21.964139000314746,891.5060006013644,0.0,21.974128246257189,2935.8171422015996,0.0,21.9799097280044,14453.533701936782,2816.1801017045424,1414.369695231507,1751.33542285855,4140.846941191556,3227.270566810358,0.0,0.0,0.0,0.0,0.0 
 01/04  10:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.038081844168389,1837.5271413555057,0.0,21.99942756443032,774.3916659828701,0.0,21.99884299745304,1845.6558336457939,0.0,21.999927182053299,691.0405044381014,0.0,21.999096689804437,2196.348556150024,0.0,21.999991398750418,11328.70363417984,1810.7995782992999,1109.4772905117669,1514.5458728947486,3336.724337455664,2453.625580878092,0.0,0.0,0.0,0.0,0.0 
 01/04  11:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27358620532782,1342.939442803554,0.0,21.999847314927849,573.670077407899,0.0,21.999603466755315,1447.5455446977949,0.0,21.999986026152376,487.32084172874877,0.0,21.999648929376009,1884.4893303904237,0.0,21.999998830563567,9720.835588643602,1315.8583174595888,908.6667789301871,1311.1936856435039,3025.6441226014696,2055.941709868585,0.0,0.0,0.0,0.0,0.0 
 01/04  12:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.534394238822494,1137.922995159768,0.0,21.999959269823465,514.3103905053722,0.0,21.999864113399079,1262.2100236574752,0.0,21.999997318518014,407.7286990601897,0.0,21.999863615822325,1719.9752472569326,0.0,21.999999841016974,8927.588449123736,1104.0831685044603,835.9305500207328,1205.0472679337977,2828.200893450666,1850.79559507381,0.0,0.0,0.0,0.0,0.0 
 01/04  13:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.807915812788889,936.3993777717242,0.0,21.999989108818327,447.087969088293,0.0,21.999953349414576,1082.090816382265,0.0,21.99999948411876,312.8578245765011,0.0,21.99994694059168,1497.4736765764638,0.0,21.999999978316088,8077.46107372985,896.9188392573296,757.4750576142641,1087.8046156869614,2577.8155997830615,1653.9159872479646,0.0,0.0,0.0,0.0,0.0 
 01/04  14:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.073742337758213,998.1950142150763,0.0,21.99999708766386,455.0012656454901,0.0,21.99998398654457,1090.5540624064207,0.0,21.999999900756746,298.2809532687861,0.0,21.99997936400455,1444.9272442335123,0.0,21.999999997042705,8088.571026312703,958.703463284682,765.3782255878167,1073.2481367724955,2525.324905572649,1662.385320954791,0.0,0.0,0.0,0.0,0.0 
 01/04  15:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.303583380501079,0.0,0.0,20.965211249461235,0.0,0.0,20.993715462215478,0.0,0.0,20.858681320089017,0.0,0.0,21.375892085485146,0.0,0.0,21.0195551747665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  16:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37917935273567,0.0,0.0,20.087955527259767,0.0,0.0,20.316778191528067,0.0,0.0,20.06594112551474,0.0,0.0,20.879482790523306,0.0,0.0,20.4440470084104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  17:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.360908765349259,0.0,0.0,19.411370882536937,0.0,0.0,19.7147521712109,0.0,0.0,19.464094165216218,0.0,0.0,20.14773531005024,0.0,0.0,20.025882520223364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  18:00:00,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.237600683375889,0.0,0.0,18.961918565625646,0.0,0.0,19.29587556711254,0.0,0.0,19.076009693463719,0.0,0.0,19.755533955135868,0.0,0.0,19.786877484975176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  19:00:00,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.051842384011957,0.0,0.0,18.55824816475887,0.0,0.0,18.91710775830801,0.0,0.0,18.719292419842156,0.0,0.0,19.39743421603906,0.0,0.0,19.557167492806199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  20:00:00,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.834293896839722,0.0,0.0,18.31821510562911,0.0,0.0,18.683438837387777,0.0,0.0,18.511500350429008,0.0,0.0,19.178256957551665,0.0,0.0,19.444910381418656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  21:00:00,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625618408277072,0.0,0.0,18.10897941222163,0.0,0.0,18.47561154399019,0.0,0.0,18.32130893683337,0.0,0.0,18.979096015020624,0.0,0.0,19.301807622244934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  22:00:00,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.426210289747033,0.0,0.0,17.91666038384197,0.0,0.0,18.28573148116835,0.0,0.0,18.142382552634087,0.0,0.0,18.79617004257017,0.0,0.0,19.1572362371644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  23:00:00,-6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.228250151782604,0.0,0.0,17.82063697697935,0.0,0.0,18.187893042355129,0.0,0.0,18.05896019716665,0.0,0.0,18.706145554543136,0.0,0.0,19.13140683222113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.029199268919534,0.0,0.0,17.760427185185806,0.0,0.0,18.123064868827439,0.0,0.0,18.009320165446505,0.0,0.0,18.6479811402914,0.0,0.0,19.148766403271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  01:00:00,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83038590609615,0.0,0.0,17.655984791050039,0.0,0.0,18.01583094862153,0.0,0.0,17.910069176704764,0.0,0.0,18.54444347513496,0.0,0.0,19.080840357613327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  02:00:00,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.637814846574953,0.0,0.0,17.6275061698491,0.0,0.0,17.98145525928247,0.0,0.0,17.885903541574654,0.0,0.0,18.51431935818062,0.0,0.0,19.075584019227635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  03:00:00,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.463955679680299,0.0,0.0,17.64603293617985,0.0,0.0,17.992835749014398,0.0,0.0,17.909540368053528,0.0,0.0,18.529931123774547,0.0,0.0,19.12960319026772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  04:00:00,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.302212507778402,0.0,0.0,17.575852572849798,0.0,0.0,17.922606319899374,0.0,0.0,17.843079010582295,0.0,0.0,18.46151583899374,0.0,0.0,19.10138105870374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  05:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.123475598947766,0.0,0.0,17.35903825946441,0.0,0.0,17.71615734159222,0.0,0.0,17.62877892993103,0.0,0.0,18.255308105266964,0.0,0.0,18.947092869478387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  06:00:00,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8976371092493,0.0,0.0,17.181369514269528,0.0,0.0,17.544020216953216,0.0,0.0,17.454559352920414,0.0,0.0,18.085700454446699,0.0,0.0,18.855190368689553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  07:00:00,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.635451120242964,0.0,0.0,17.032517015399074,0.0,0.0,17.394082433210369,0.0,0.0,17.307913608099864,0.0,0.0,17.93870608461065,0.0,0.0,18.781552573365795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  08:00:00,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38121859037715,3732.777449891637,0.0,19.795155612583629,1707.3206975667129,0.0,20.199048460663293,3598.233330595688,0.0,19.864762209019458,1707.6968884694193,0.0,20.51423259014053,3607.096633355482,0.0,20.37195459688735,20544.228711101852,3967.099604700191,2370.18102669849,3108.752286764323,5375.671916581384,4618.992902217196,0.0,0.0,0.0,0.0,0.0 
 01/05  09:00:00,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.369022013900313,3046.80217693468,0.0,21.80246596273024,1222.6373598592102,0.0,21.86675520557781,3556.0270551523938,0.0,21.448633589292,1504.464203647396,0.0,21.830971024289313,3550.1604389017654,0.0,21.43442749047958,19227.8407874485,3297.48424074405,1900.0774743716355,2932.0832793939659,5375.671916581384,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 01/05  10:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53723313225285,586.5035193676367,0.0,21.97027416992491,464.46960629285607,0.0,21.972273969733153,2796.377583441661,0.0,21.94429123130721,1037.1050528674069,0.0,21.958546673702757,3089.2312220612927,0.0,21.96263579542753,13800.679071696086,706.3880391373334,1035.3060063441213,2322.6749135671054,4837.390917179297,3795.388221327961,0.0,0.0,0.0,0.0,0.0 
 01/05  11:00:00,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.832336969123155,0.0,754.9414558144099,21.996952695856348,393.062780341128,0.0,21.995464472935116,2262.8741468106547,0.0,21.996881453894397,847.9599452024795,0.0,21.991518339722654,2476.3322322986325,0.0,21.99893636791287,11193.14108197985,0.0,900.415402485592,2015.6111706470504,4044.2254155028856,3129.3581192040558,0.0,0.0,0.0,0.0,0.0 
 01/05  12:00:00,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.232833400332293,0.0,1810.6488709688079,21.999309431976337,576.8663860175343,0.0,21.99905853711345,2090.453743614056,0.0,21.99968568732633,748.6894473578714,0.0,21.997926594141846,2425.934740637391,0.0,21.9999299349252,10798.339824483122,0.0,1046.963477817602,1842.8032031556859,3903.8955620677008,2901.1466073018675,0.0,0.0,0.0,0.0,0.0 
 01/05  13:00:00,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.691035087075875,0.0,2256.566058466519,21.999810581695635,646.0865678383052,0.0,21.999672442269483,1917.3171038617507,0.0,21.9998510207585,595.0165063619152,0.0,21.999223844399958,2226.3400666455188,0.0,21.99987974733943,10169.886946655955,0.0,1091.4347100644628,1639.8645430179059,3643.692450638273,2691.3642687950475,0.0,0.0,0.0,0.0,0.0 
 01/05  14:00:00,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.13657708048206,0.0,2123.1319304273335,21.99989842019515,625.6177044205624,0.0,21.99984286629438,1708.5979274640377,0.0,21.999927756415027,236.76964144755767,0.0,21.99973571852629,1926.4335037258098,0.0,21.999927926486924,9111.27216497788,0.0,1046.405070667295,1232.6305064015579,3282.764198844857,2445.9414149239,0.0,0.0,0.0,0.0,0.0 
 01/05  15:00:00,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5296549101585,0.0,0.0,23.287320403857565,0.0,0.0,20.66207861454159,0.0,0.0,20.366309649331705,0.0,0.0,22.018802247431148,0.0,0.0,20.702322995240448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  16:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.709542841554152,0.0,0.0,22.351061122831056,0.0,0.0,19.97107988018931,0.0,0.0,19.615187120562149,0.0,0.0,21.620836298462309,0.0,0.0,20.171957496793678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  17:00:00,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.737413162039064,0.0,0.0,20.945246158991439,0.0,0.0,19.442330654275439,0.0,0.0,19.10196991541487,0.0,0.0,20.723148098885504,0.0,0.0,19.87104498819695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  18:00:00,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66473672817151,0.0,0.0,19.99137607081553,0.0,0.0,19.076073531777497,0.0,0.0,18.77425479981513,0.0,0.0,20.14610163186873,0.0,0.0,19.6874291089403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  19:00:00,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.525642330066715,0.0,0.0,19.28154856288076,0.0,0.0,18.773316203711496,0.0,0.0,18.510558972080344,0.0,0.0,19.679035240294984,0.0,0.0,19.520525110875064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  20:00:00,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3494727483973,0.0,0.0,18.75392492258614,0.0,0.0,18.528825038523754,0.0,0.0,18.302662689006035,0.0,0.0,19.317533645999214,0.0,0.0,19.39054952711041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  21:00:00,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.143961549830817,0.0,0.0,18.310748204722186,0.0,0.0,18.294279716832219,0.0,0.0,18.09890828616731,0.0,0.0,18.997264728140409,0.0,0.0,19.253553377938695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  22:00:00,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.920883376852658,0.0,0.0,18.04167369913996,0.0,0.0,18.15083646082456,0.0,0.0,17.98569631636555,0.0,0.0,18.80070749278471,0.0,0.0,19.207636940513486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  23:00:00,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.701062725215238,0.0,0.0,17.847849999879949,0.0,0.0,18.031958409055638,0.0,0.0,17.890438204952625,0.0,0.0,18.64843263502245,0.0,0.0,19.15541063487916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  24:00:00,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.482680503352933,0.0,0.0,17.668650828898703,0.0,0.0,17.905688836899519,0.0,0.0,17.780805421580337,0.0,0.0,18.499321936277064,0.0,0.0,19.084191997623987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  01:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.260241832492863,0.0,0.0,17.476785401490113,0.0,0.0,17.75295777366233,0.0,0.0,17.63812106905656,0.0,0.0,18.330857890258156,0.0,0.0,18.981090766108275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  02:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.032030882755337,0.0,0.0,17.3888796458703,0.0,0.0,17.68604344235666,0.0,0.0,17.585254935122124,0.0,0.0,18.2552088738112,0.0,0.0,18.96381949997721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  03:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.810946249103605,0.0,0.0,17.305127922874335,0.0,0.0,17.615834149540694,0.0,0.0,17.52707441328091,0.0,0.0,18.179380981548954,0.0,0.0,18.950278346639679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  04:00:00,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.589877470299573,0.0,0.0,17.211842126776636,0.0,0.0,17.53275406610496,0.0,0.0,17.452845823656469,0.0,0.0,18.09292567552271,0.0,0.0,18.932304881408297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  05:00:00,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.363100723102509,0.0,0.0,17.12892401184618,0.0,0.0,17.45497957895356,0.0,0.0,17.382594494528225,0.0,0.0,18.01326478666743,0.0,0.0,18.899963467538798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  06:00:00,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.140202780168643,0.0,0.0,17.046311010137559,0.0,0.0,17.375566842710808,0.0,0.0,17.30897175444455,0.0,0.0,17.932969282422666,0.0,0.0,18.85815857195748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  07:00:00,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92531407577294,0.0,0.0,16.923587767573559,0.0,0.0,17.257294366617609,0.0,0.0,17.19138187623131,0.0,0.0,17.813696176988129,0.0,0.0,18.75480849207708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  08:00:00,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.730042047997293,3715.651032993126,0.0,19.784022952733318,1683.1318073775272,0.0,20.122155316942988,3559.1984857177528,0.0,19.861979840548459,1660.511624853827,0.0,20.4499178612894,3539.3497006419017,0.0,20.46473024918111,20544.228711101852,3967.099604700191,2370.18102669849,3108.752286764323,5375.671916581384,4618.992902217196,0.0,0.0,0.0,0.0,0.0 
 01/06  09:00:00,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.780952239979707,3014.306984959471,0.0,21.803272598845135,1223.9699161143638,0.0,21.855883209177134,3556.702778920596,0.0,21.454025406679038,1514.5772818264987,0.0,21.8195096012184,3549.176956686325,0.0,21.504712264451077,19210.194769334597,3265.2589527961974,1903.5853827938559,2943.1546408056949,5375.671916581384,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 01/06  10:00:00,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.004377207025197,672.7701316661733,0.0,21.970361199986287,486.462332183949,0.0,21.96997597797187,2772.6907782421219,0.0,21.944758695733275,1032.7235467529213,0.0,21.95567299670177,2949.685156330151,0.0,21.96722016844153,13999.211443132954,810.0265910509431,1093.5515182255209,2389.7188223442938,4778.722508280433,3823.661029091497,0.0,0.0,0.0,0.0,0.0 
 01/06  11:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32541227972338,0.0,206.6393151665643,21.995533337704737,438.03007880972748,0.0,21.99361039554621,2212.3435972515678,0.0,21.99416429808702,819.1204773188201,0.0,21.98846734322702,2422.7296801507097,0.0,21.99758369498828,11546.214484961256,0.0,1008.3963922651294,2112.2849036298646,4147.249478788297,3174.752736137695,0.0,0.0,0.0,0.0,0.0 
 01/06  12:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.647338355733496,604.9163675954333,0.0,21.999316334763038,611.1284687784291,0.0,21.998509678213197,1960.3755529096544,0.0,21.999216181381937,715.5908449002282,0.0,21.99672169691236,2202.321212656834,0.0,21.999622352242239,11640.55805862778,682.3635290529121,1154.4251984330304,1956.1590068573869,3863.132736612708,2880.9466135314748,0.0,0.0,0.0,0.0,0.0 
