time,task_id,duration,cpu
2435900669052,786925-199,2435828340984,0.002552
2162013349559,7513242061-5,2153363850362,0.008102
2492500986439,11688827750-206,2492091745796,0.070435
2467620956418,11688827750-210,2467243224468,0.070435
2411219615332,786925-198,2411039149288,0.016479
2025675866591,7513242061-3,1980828396974,0.008102
2467662550936,11688827750-211,2467528808523,0.070435
2467920887091,11688827750-212,2467490658106,0.070435
2467608771879,11688827750-214,2467252613867,0.070435
2467628877277,11688827750-216,2467370011241,0.070435
1741517131307,8225507-17,1722515749418,0.001490
2467711069049,11688827750-217,2467571260191,0.070435
2467710839654,11688827750-219,2467025248356,0.070435
2396149367006,786925-195,2393862602092,0.013382
2514591666397,4422663195-823,2514020475442,0.029053
2467628551880,11688827750-221,2467518986317,0.070435
2487639851440,7513242061-1,2458453247301,0.008102
2025050079342,7513242061-0,2025048319825,0.008102
2467616762687,11688827750-224,2467134623648,0.070435
2467773275567,11688827750-225,2467289442027,0.070435
2491857004711,11688827750-227,2491387258329,0.070435
2410705622641,786925-194,2409876280204,0.003258
2395896536063,786925-193,2395550646810,0.004051
2467646365359,11688827750-228,2467132712310,0.070435
2467608720356,11688827750-229,2467459312010,0.070435
2467608971820,11688827750-230,2467534103690,0.070435
2467646365367,11688827750-218,2467443268352,0.070435
2467730441027,11688827750-202,2467571013984,0.070435
2026356385109,7513242061-7,2012719405733,0.008102
2467588087386,11688827750-201,2467573143828,0.070435
2467633985314,11688827750-161,2467466210592,0.070435
2467869174100,11688827750-162,2467191329253,0.070435
889239841822,8225507-37,852275945931,0.001406
2467666740898,11688827750-164,2467383521377,0.070435
2467862307074,11688827750-165,2467167614940,0.070435
2487639851439,7513312285-2,2484822003236,0.008102
2467569553774,11688827750-168,2467414013900,0.070435
2467560363704,11688827750-172,2467439531620,0.070435
2467655414994,11688827750-173,2467193650510,0.070435
1942436137467,7513312285-1,1929130023277,0.008102
2467872655047,11688827750-174,2467513863056,0.070435
2467948585726,11688827750-175,2467189753194,0.070435
910839842577,8225507-32,884116240169,0.001406
2467875007515,11688827750-177,2467576903000,0.070435
1743258662500,8225507-29,1743258209233,0.001406
2467732107858,11688827750-178,2467597251110,0.070435
2098839851983,8225507-26,2010872976036,0.038696
2504545150473,11688827750-199,2504480289735,0.070435
1666839845481,8225507-19,1638422696067,0.000557
2467949619132,11688827750-191,2467630604134,0.070435
2467628877301,11688827750-190,2467071912226,0.070435
2467646365398,11688827750-189,2467483901209,0.070435
2467869833717,11688827750-188,2467194588725,0.070435
1148439840834,8225507-38,1122955650173,0.001057
2467920511479,11688827750-187,2467329058311,0.070435
9223372036854775807,8225507-21,2622455336936,0.142578
2467924269287,11688827750-183,2467253887631,0.070435
2617239913002,7513312285-0,2606080425392,0.008102
2467567079865,11688827750-181,2467298926394,0.070435
2197961121569,8225507-25,2173267297979,0.001490
2467646365386,11688827750-179,2467339217833,0.070435
2467945530510,11688827750-184,2467482143184,0.070435
2218119679662,11688827562-972,2217882178213,0.070435
1545110549912,11688827562-970,1545110372361,0.070435
2251016876153,11688827562-969,2250963078576,0.070435
1744378282899,8227452-52,2328096169715,0.013214
2487649467418,11688827562-813,2487444675152,0.070435
2035557704805,11688827562-815,2035349798742,0.070435
1744365385242,8227452-51,2346740215141,0.008102
954039845621,7546250698-0,948775155547,0.000616
1464268795154,11688827562-816,1464042128681,0.070435
2410556220959,4422663195-809,2410293821948,0.029053
2562164539017,11688827562-817,2562161491173,0.070435
2615328349338,11688827562-820,2615302168875,0.070435
1036286887125,11688827562-821,1036286134073,0.070435
2427756850582,11688827562-822,2427749913498,0.070435
1354138825947,11688827562-823,1353840241432,0.070435
1744301928661,8227452-50,2344427087715,0.019562
2334943348543,11688827562-825,2334919135905,0.070435
2623171538497,7547238479-0,2623153446581,0.001417
771618894135,11688827562-827,771618729147,0.070435
2534021844276,11688827562-829,2533887666504,0.070435
2185239879773,7515368699-0,2181639856095,0.020264
2402215302464,11688827562-830,2402061067901,0.070435
2577479230463,11688827562-831,2577111740226,0.070435
1702457673898,11688827562-833,1702456147537,0.070435
2670956402275,11688827562-837,2670815957162,0.070435
2218069553778,11688827562-838,2217922860452,0.070435
1377778734859,11688827562-840,1377778354973,0.070435
1965839293552,11688827562-841,1965829476659,0.070435
1127092251575,11688827562-842,1127053497318,0.070435
1537647130345,11688827562-843,1537554053465,0.070435
1744135634370,8227452-47,2350868068701,0.003960
2399950025975,11688827562-845,2399575258263,0.070435
2474298778124,8227452-42,2440183829362,0.005020
1022645398432,11688827562-828,1022580493713,0.070435
2223207460511,7547238479-1,2223201800502,0.001417
1565741880639,11688827562-809,1565741741850,0.070435
706292159710,11688827562-806,706292050040,0.070435
767534790641,11688827562-749,767238372656,0.070435
2595639843115,7763852542-0,2578510233208,0.000793
846656428660,7763852540-0,845744109278,0.008102
940104328318,11688827562-758,940104090806,0.070435
69052864103,11688827562-759,69052175426,0.070435
2209553153898,11688827562-765,2209526759292,0.070435
2245523823006,11688827562-768,2245511752757,0.070435
2246115901850,11688827562-769,2246094827816,0.070435
2542020172298,160102691-4,2541664226815,0.008194
2420983958933,11688827562-770,2420779257866,0.070435
1945104700764,11688827562-771,1945030064624,0.070435
2482288076196,11688827562-773,2441704269689,0.070435
2672334283699,11688827562-774,2672309071594,0.070435
1850123154605,90236502-0,1850120867974,0.003960
835271816531,11688827562-778,835264650923,0.070435
325682846818,11688827562-781,325614350477,0.070435
2138475132786,11688827562-785,2138387610212,0.070435
1971544704048,7564829041-0,1959799050263,0.003258
2427166243557,11688827562-804,2427035477506,0.070435
2413121092264,4422663195-808,2412700638738,0.029053
2615720766416,11688827562-802,2615379603229,0.070435
2336440004543,8227452-53,2322762648052,0.040527
2484604466698,11688827562-798,2484525861207,0.070435
2248431305614,11688827562-846,2248430770142,0.070435
1447336673990,11688827562-797,1447151550126,0.070435
2599336058411,7763750364-0,2590697222964,0.004753
2627439394471,11688827562-795,2627395716359,0.070435
506682922112,11688827562-794,506662959097,0.070435
2232845920574,11688827562-793,2232586010573,0.070435
2415661150758,11688827562-792,2415595722556,0.070435
1559590050305,11688827562-788,1559589935308,0.070435
1326185772615,11688827562-796,1326118695314,0.070435
2238639668156,11688827562-849,2238563197536,0.070435
2599194725872,11688827562-850,2598679883739,0.070435
2530840337845,8227452-40,2494621060241,0.005196
2123449576647,11688827562-924,2123382527793,0.070435
2232425566146,11688827562-926,2232315234014,0.070435
2470859036024,8227452-28,2432913539583,0.001320
2596533272727,11688827562-927,2596170421932,0.070435
2384463107397,11688827562-930,2384410419503,0.070435
2318736221845,11688827562-931,2318716204492,0.070435
2041926946108,11688827562-932,2041697503591,0.070435
2470746120401,8227452-27,2445329392822,0.008636
1190533624786,11688827562-935,1190472675440,0.070435
2339744718228,11688827562-936,2339732469959,0.070435
2246784517855,11688827562-937,2246483196731,0.070435
1092502918251,11688827562-938,1092478226001,0.070435
2470505326657,8227452-25,2467408409347,0.010559
2317622229051,11688827562-940,2316940393882,0.070435
9223372036854775807,8227452-21,2644052834545,0.002377
973536524220,11688827562-943,973520949709,0.070435
734720064537,11688827562-946,734593524677,0.070435
2600774740897,11688827562-968,2600709124484,0.070435
1161882992081,11688827562-967,1161693763873,0.070435
2469757005888,8227452-12,2459588983975,0.033997
708392359382,11688827562-966,708391918858,0.070435
2508159394820,11688827562-964,2508081318737,0.070435
2470022405754,8227452-17,2460896496244,0.003345
2236766198457,11688827562-923,2236629144978,0.070435
2382778223327,11688827562-963,2382618327912,0.070435
2470235465742,8227452-20,2449649961504,0.003345
798008933116,11688827562-960,798008726130,0.070435
1970510414630,11688827562-957,1970379993268,0.070435
2035794457438,11688827562-954,2035167243745,0.070435
2656186832352,11688827562-950,2655729698474,0.070435
2327844965835,11688827562-948,2327802816089,0.070435
2470148738503,8227452-19,2463329839348,0.008011
2467646517088,11688827750-231,2467496759010,0.070435
2326256076168,11688827562-916,2326250114058,0.070435
2471528336243,8227452-31,2430684007234,0.002640
2595020256542,11688827562-854,2595019966171,0.070435
2602657601905,11688827562-855,2602341991627,0.070435
2585415864499,11688827562-857,2585290730828,0.070435
2474058272664,8227452-38,2470171000101,0.003521
2473967981126,8227452-37,2473966840508,0.003433
2472180564757,11688827562-861,2471990837485,0.070435
2473948423119,8227452-36,2460369557075,0.005669
2410863530246,4422663195-811,2410360938044,0.029053
2473829887827,8227452-34,2455172214865,0.004051
2305683588458,11688827562-869,2305634696933,0.070435
1007333362800,11688827562-870,1007170212044,0.070435
1785668555546,11688827562-871,1785668461928,0.070435
2327193056092,11688827562-874,2327174522200,0.070435
2252097860523,11688827562-875,2251827276787,0.070435
1547485817184,11688827562-877,1547485552745,0.070435
2408794268327,11688827562-879,2408380328653,0.070435
2410576539210,4422663195-812,2410060205607,0.029053
2397370418729,11688827562-910,2397204261483,0.070435
2221889040714,11688827562-909,2221597968007,0.070435
2151802546576,11688827562-907,2151400787351,0.070435
2248552025582,11688827562-905,2248454930419,0.070435
1464261547176,11688827562-904,1464250754097,0.070435
2577084615726,11688827562-903,2576788112547,0.070435
2470982047880,8227452-29,2470980072522,0.002026
2167386161640,11688827562-902,2167353832658,0.070435
1974880605566,11688827562-894,1974809204708,0.070435
2248752414150,11688827562-893,2248406629858,0.070435
2473986951797,8227452-32,2468859662572,0.031158
1298336964817,11688827562-890,1298034766060,0.070435
1445252821798,11688827562-889,1445071080875,0.070435
2405616744495,11688827562-882,2405452828543,0.070435
2412836668123,11688827562-895,2412532068716,0.070435
2467597075553,11688827750-232,2467385130920,0.070435
2395950564447,786925-188,2395600174430,0.002731
2396184478811,786925-187,2396106899515,0.018402
2464517182274,11688827750-493,2464461261307,0.070435
2418320847156,4422663195-833,2417992734705,0.029053
2293088132235,11688827750-496,2293004012322,0.070435
2663914785605,11688827750-497,2663545781194,0.070435
2495092315310,11688827750-501,2494684702364,0.070435
2056500113333,11688827750-502,2056489014745,0.070435
488334955853,11688827750-503,488314095845,0.070435
2152844930539,11688827750-504,2152687256099,0.070435
1305117401047,11688827750-505,1305117135775,0.070435
2399086931145,11688827750-507,2399004466067,0.070435
2537743993828,11688827750-509,2537616339562,0.070435
847237534939,11688827750-510,846971852235,0.070435
1468370376848,11688827750-512,1468370070355,0.070435
2464543333488,11688827750-492,2464325127811,0.070435
2424980911300,11688827750-513,2424592958044,0.070435
2482233264952,11688827750-516,2482032059808,0.070435
895208323719,11688827750-517,894872261528,0.070435
2578487050471,11688827750-518,2578260214757,0.070435
2230366572022,11688827750-521,2230198869542,0.070435
2322374264880,11688827750-522,2322148716856,0.070435
2391076867656,786925-133,2390814783328,0.010391
2137755043140,11688827750-525,2137651079628,0.070435
1315871640759,11688827750-526,1315870434401,0.070435
462003549512,11688827750-528,461923041432,0.070435
2402839097568,11688827750-529,2402516317108,0.070435
2410672770491,4422663195-834,2409278633097,0.029053
2590670363123,11688827750-530,2590200808460,0.070435
492544150181,11688827750-531,492478049883,0.070435
2314335429705,11688827750-532,2314196033103,0.070435
2137088445823,11688827750-515,2136719932953,0.070435
2464561877673,11688827750-488,2464207479967,0.070435
2464562360511,11688827750-487,2464329355874,0.070435
2464496670758,11688827750-484,2464246670677,0.070435
2595639843116,7270066638-4,2584328273953,0.197998
2464517512042,11688827750-447,2444843878832,0.070435
2543810733040,4422663195-829,2543482427223,0.029053
2464532939385,11688827750-448,2464111181535,0.070435
2501103536485,786925-139,2500824179268,0.004051
2464549501035,11688827750-449,2464453387958,0.070435
2464562101976,11688827750-450,2464173724408,0.070435
2410678237172,4422663195-830,2410291409865,0.029053
2464511932282,11688827750-451,2464145193415,0.070435
2464602974831,11688827750-452,2464190532620,0.070435
2390742933526,786925-136,2390443732643,0.008453
349239880716,7270066638-2,348820168322,0.197998
2410610730620,4422663195-832,2410490279942,0.029053
2390726104998,786925-135,2390335690085,0.018036
2464510262857,11688827750-453,2463985809121,0.070435
2464510950422,11688827750-455,2464067215640,0.070435
2464544766775,11688827750-456,2464480903151,0.070435
2464579361247,11688827750-481,2464131851299,0.070435
2623153783604,11688827750-479,2622644124674,0.070435
2623691386897,11688827750-477,2623570819543,0.070435
2464547887619,11688827750-476,2464172326074,0.070435
2464510690671,11688827750-475,2464424597673,0.070435
1716706234395,7233937601-3,1716701769498,0.035156
2212105887829,11688827750-534,2211951927389,0.070435
2464587282469,11688827750-471,2464352965682,0.070435
2464510341020,11688827750-469,2464477377776,0.070435
2676773100241,11688827750-468,2676234975159,0.070435
2464523894328,11688827750-464,2464331591841,0.070435
2464565942190,11688827750-463,2464192940741,0.070435
2464555140842,11688827750-462,2464388210162,0.070435
2464590733382,11688827750-459,2464181661448,0.070435
2464539428313,11688827750-470,2464474639820,0.070435
2528450115355,11688827750-535,2528238080236,0.070435
2560351943929,7151000663-0,2551261612579,0.003418
2505710905702,786925-131,2504745056909,0.005020
2405450601650,11688827750-576,2404846361833,0.070435
2406428561796,786925-124,2406142349001,0.009155
1558839848716,11688827750-577,1542844515113,0.070435
2397579762138,11688827750-579,2397389651065,0.070435
880123545532,11688827750-581,880104570125,0.070435
2582315314974,11688827750-586,2582076917380,0.070435
2369392809485,11688827750-587,2369330355294,0.070435
2383599225806,11688827750-588,2383511900316,0.070435
2148586782144,11688827750-589,2148553305932,0.070435
2453046464681,11688827750-593,2452848732885,0.070435
1298363474138,11688827750-594,1298037762230,0.070435
2406552487262,786925-122,2406549521717,0.004051
2562184823381,11688827750-596,2561856954232,0.070435
2389025113086,11688827750-598,2388936400525,0.070435
2561050370905,11688827750-600,2560888652437,0.070435
1464257498341,11688827750-601,1464250227827,0.070435
2219314090927,11688827750-602,2218944741839,0.070435
2501343760032,11688827750-628,2501330807634,0.070435
2407060818969,786925-113,2406513152346,0.003170
